UserID,action,horreur,policier,romantique,dessin_anime,age,bac,sexe
775,1,1,0,1,0,1,17,1
776,1,1,1,1,1,25,3,0
777,1,1,0,1,0,18,19,1
778,1,1,0,1,0,18,17,1
779,1,1,0,1,0,25,0,1
780,1,1,0,1,1,25,17,1
781,1,1,0,1,0,18,4,1
782,1,1,0,1,1,56,1,1
783,1,1,0,1,0,25,4,1
784,1,0,0,1,0,18,0,1
785,1,1,0,1,0,18,19,1
786,1,0,0,1,0,25,0,1
787,1,1,0,1,0,18,4,1
788,1,1,0,1,1,25,0,1
789,1,1,0,1,0,18,1,1
790,1,1,0,1,0,25,17,1
791,1,1,1,1,1,35,7,1
792,1,1,0,1,0,25,17,1
793,1,1,1,1,1,35,14,0
794,0,0,0,1,0,50,20,1
795,0,0,0,1,0,35,14,0
796,1,1,1,1,0,50,6,1
797,0,0,0,1,0,50,7,0
798,1,0,0,1,1,25,20,0
799,1,1,1,1,1,25,5,0
800,1,0,1,1,1,35,12,0
801,1,0,0,1,0,25,20,0
802,1,1,1,1,0,25,16,1
803,1,0,0,1,0,18,4,1
804,1,0,0,1,0,25,20,1
805,1,0,0,1,0,35,12,1
806,1,1,0,1,0,35,0,1
807,1,0,0,1,1,18,4,1
808,1,1,1,1,0,25,7,1
809,1,1,0,1,0,25,17,1
810,1,1,0,1,0,25,12,1
811,1,1,1,1,0,50,0,1
812,1,1,0,1,0,25,6,1
813,0,0,0,1,1,18,4,1
814,1,0,0,1,1,18,4,0
815,1,1,1,1,1,25,4,1
816,1,1,0,1,0,45,0,1
817,1,1,1,1,1,18,4,1
818,1,1,1,1,0,18,4,1
819,1,1,0,1,0,35,7,1
820,1,1,0,1,0,35,7,1
821,1,0,0,1,0,18,2,1
822,1,1,0,1,1,25,1,0
823,1,0,1,1,0,25,0,1
824,1,0,1,1,0,35,12,1
825,0,1,1,1,0,56,1,1
826,0,0,0,1,0,35,1,0
827,1,1,1,1,0,45,2,1
828,1,0,0,1,0,18,4,1
829,1,1,1,1,0,1,19,1
830,1,1,0,1,0,35,7,1
831,1,1,1,1,0,45,0,0
832,1,1,0,1,1,18,2,1
833,1,1,0,1,0,35,7,1
834,1,0,0,1,0,35,12,0
835,0,1,1,1,1,56,0,1
836,0,1,1,1,1,25,11,1
837,1,1,1,1,0,56,7,1
838,1,1,0,1,0,50,17,1
839,1,1,1,1,0,25,0,1
840,1,1,0,1,1,25,3,0
841,1,0,0,1,0,50,14,0
842,1,0,1,1,0,18,0,0
843,1,0,0,1,0,25,7,1
844,1,1,1,1,1,25,0,1
845,1,1,0,1,0,18,0,0
846,1,1,1,1,0,25,5,1
847,1,0,0,1,0,25,7,0
848,1,1,0,1,0,25,15,1
849,1,1,0,1,0,25,3,1
850,1,1,0,1,0,35,0,1
851,1,1,0,1,0,18,4,1
852,1,0,0,1,1,25,5,1
853,1,0,0,1,0,25,17,1
854,1,1,0,1,0,25,16,0
855,0,0,0,1,0,18,2,0
856,0,0,0,1,0,45,6,0
857,1,1,1,1,0,35,17,1
858,1,1,0,1,0,35,14,1
859,1,1,0,1,0,25,12,1
860,0,1,0,0,0,18,0,1
861,1,1,0,1,0,25,7,1
862,0,1,0,1,0,35,7,1
863,1,1,0,1,0,25,7,1
864,1,1,1,1,0,25,0,0
865,1,1,1,1,0,35,1,1
866,1,1,0,1,1,1,10,1
867,1,1,0,1,1,45,12,1
868,0,1,0,0,0,50,17,1
869,1,1,0,1,1,18,20,1
870,0,0,0,1,0,25,1,0
871,1,1,0,1,0,1,10,1
872,1,1,1,1,1,50,1,1
873,1,0,0,1,0,56,6,1
874,1,1,1,1,0,45,15,1
875,1,1,1,1,1,1,10,1
876,1,1,1,1,0,25,4,1
877,1,1,1,1,0,25,0,1
878,1,1,0,0,0,18,2,1
879,1,0,0,1,0,45,16,1
880,1,1,1,1,1,35,17,1
881,1,1,1,1,0,18,14,1
882,1,1,0,1,1,18,2,1
883,1,1,0,1,0,35,14,0
884,1,1,0,1,1,1,10,1
885,1,1,0,1,1,35,0,1
886,0,0,0,1,0,56,0,0
887,1,1,1,1,0,56,16,0
888,1,1,0,1,1,1,10,0
889,1,1,0,1,0,45,20,1
890,1,1,0,1,1,18,4,1
891,1,1,1,1,1,25,1,1
892,1,1,0,1,0,35,0,1
893,1,1,1,1,0,50,6,0
894,1,1,1,1,0,18,4,1
895,1,0,0,1,0,50,1,1
896,1,1,0,1,0,18,15,1
897,1,1,0,1,0,25,6,1
898,1,1,0,1,0,25,7,1
899,1,0,0,1,0,25,1,0
900,0,0,0,1,0,56,13,0
901,1,1,1,1,0,56,0,0
902,1,1,1,1,1,56,0,1
903,1,1,1,1,0,56,13,1
904,1,1,0,1,0,35,20,1
905,1,1,0,1,0,45,12,0
906,1,0,0,1,0,1,10,1
907,1,1,1,1,0,45,6,0
908,1,1,0,1,0,50,1,0
909,1,1,1,1,0,45,7,1
910,1,0,0,1,0,50,0,0
911,1,1,0,1,0,50,0,1
912,0,0,1,1,0,35,2,0
913,1,0,0,1,0,25,0,1
914,1,1,1,1,0,35,9,0
915,1,1,0,1,0,25,7,1
916,1,1,0,1,0,25,1,0
917,1,1,0,1,0,50,6,1
918,1,1,0,1,1,45,1,0
919,1,0,0,1,0,35,1,0
920,1,1,1,1,0,18,4,1
921,1,1,0,1,0,25,17,1
922,1,1,1,1,0,56,16,1
923,0,0,0,1,0,25,7,1
924,1,1,0,1,0,50,17,1
925,1,0,0,1,1,35,3,0
926,1,1,0,1,1,1,10,1
927,1,0,0,1,0,25,20,0
928,0,0,0,1,0,56,16,0
929,1,1,1,1,0,25,15,1
930,1,1,1,1,0,25,5,1
931,1,1,1,1,1,56,1,0
932,1,1,1,1,0,35,6,0
933,1,1,0,1,0,45,1,1
934,1,1,0,1,0,35,7,0
935,1,1,0,1,0,35,14,1
936,1,1,0,1,1,18,4,1
937,1,1,1,1,0,25,15,1
938,1,0,0,1,1,25,1,0
939,1,1,1,1,0,25,20,0
940,1,1,0,1,0,1,10,1
941,1,1,0,1,0,18,20,1
942,0,1,1,1,0,50,6,0
943,0,0,0,1,0,45,12,0
944,1,1,1,1,1,35,0,1
945,1,1,0,1,0,45,7,1
946,1,1,1,1,1,35,7,1
947,0,0,0,1,0,18,0,1
948,1,1,0,1,1,56,12,1
949,1,1,0,1,0,50,17,1
950,1,1,0,1,0,35,7,1
951,1,1,0,0,1,45,2,1
952,0,0,0,1,0,56,16,1
953,1,1,1,1,0,50,20,1
954,1,0,0,1,0,25,0,0
955,1,1,0,1,0,50,7,0
956,1,1,0,1,1,35,1,1
957,1,0,0,1,0,35,1,1
958,1,1,1,1,0,35,2,1
959,1,1,0,1,0,50,11,1
960,1,1,1,1,0,1,10,1
961,1,1,0,1,0,18,10,1
962,1,1,1,1,0,25,1,0
963,1,1,0,1,0,25,0,1
964,0,0,0,1,1,25,7,1
965,1,1,1,1,1,56,7,1
966,0,0,0,1,0,56,2,1
967,0,1,0,1,0,18,0,0
968,1,1,1,1,0,50,12,1
969,0,1,1,1,0,25,11,0
970,1,1,0,1,0,25,0,1
971,1,1,1,1,0,25,12,1
972,1,1,0,1,0,45,1,1
973,1,0,0,1,0,25,1,0
974,1,0,0,1,0,35,19,1
975,1,1,1,1,0,35,0,1
976,1,1,0,1,0,35,14,1
977,1,1,1,1,0,25,2,1
978,1,1,0,1,0,18,0,1
979,1,1,0,1,0,1,10,1
980,1,1,0,1,1,25,6,1
981,1,1,1,1,0,25,20,1
982,1,0,0,1,0,25,9,0
983,1,0,0,1,0,25,16,0
984,1,1,0,1,0,50,16,1
985,1,1,1,1,1,25,4,1
986,1,1,0,1,0,56,0,0
987,1,0,0,1,0,35,17,0
988,1,1,0,1,0,50,11,1
989,1,1,1,1,1,50,0,1
990,1,1,0,1,0,18,6,1
991,0,0,0,1,0,25,9,0
992,0,0,0,1,0,35,3,0
993,1,0,1,1,0,25,0,1
994,1,1,1,1,0,18,2,1
995,0,0,0,1,0,18,4,0
996,1,1,1,1,0,25,17,1
997,1,1,0,1,0,1,19,1
998,0,0,0,1,0,45,20,1
999,1,1,0,1,0,25,15,1
1000,1,1,0,1,1,25,6,0
1001,0,0,0,1,0,25,4,1
1002,0,0,0,1,0,50,11,1
1003,1,0,0,1,0,25,2,1
1004,1,1,0,1,1,25,3,1
1005,1,1,1,1,0,35,11,1
1006,1,1,1,1,0,18,4,1
1007,1,1,0,1,0,50,12,1
1008,1,1,0,1,0,35,3,1
1009,1,0,0,1,0,50,7,1
1010,1,1,1,1,0,25,0,1
1011,1,0,1,1,1,25,8,1
1012,1,0,0,1,1,35,1,0
1013,1,1,1,1,1,56,13,1
1014,1,0,0,1,0,45,17,0
1015,1,1,0,1,0,35,3,1
1016,0,0,0,1,0,56,16,1
1017,1,1,0,1,0,35,0,1
1018,1,1,0,1,0,18,4,1
1019,1,1,1,1,0,35,1,1
1020,1,1,1,1,0,18,20,1
1021,1,1,1,1,0,35,0,1
1022,0,0,0,1,0,25,3,1
1023,1,1,1,1,0,56,13,1
1024,0,0,0,1,0,35,1,0
1025,1,1,1,1,1,25,16,1
1026,0,1,1,1,0,45,0,0
1027,1,0,0,1,0,18,4,1
1028,0,0,1,1,0,45,7,0
1029,1,0,0,1,1,25,0,1
1030,1,1,0,1,0,25,7,1
1031,1,1,0,0,0,35,16,1
1032,1,0,0,1,1,50,16,1
1033,1,1,0,1,0,25,5,1
1034,1,1,0,1,1,35,1,0
1035,1,0,0,1,0,18,2,1
1036,1,1,1,1,0,35,7,1
1037,1,1,0,1,0,45,7,1
1038,1,0,0,1,0,56,15,0
1039,0,1,0,1,0,35,1,0
1040,1,1,0,1,0,25,11,1
1041,0,0,1,1,0,45,2,1
1042,1,0,0,1,1,35,5,1
1043,1,1,1,1,0,50,11,0
1044,1,1,0,1,0,25,20,1
1045,0,0,0,1,1,1,10,0
1046,1,0,0,1,0,56,18,1
1047,1,1,0,1,0,18,0,1
1048,0,0,1,1,0,35,6,1
1049,1,1,0,1,0,45,14,1
1050,1,1,1,1,0,25,1,1
1051,1,1,0,1,1,25,0,0
1052,0,0,0,1,0,35,2,0
1053,1,1,1,1,0,35,0,1
1054,1,1,0,1,1,1,10,1
1055,1,1,0,1,1,35,0,1
1056,1,1,0,0,0,1,0,1
1057,1,1,0,1,1,45,17,1
1058,1,1,1,1,0,25,1,1
1059,1,0,0,1,0,25,0,0
1060,1,1,0,1,0,18,10,1
1061,1,1,1,1,1,45,0,1
1062,1,0,0,1,0,50,19,1
1063,1,1,0,1,0,35,7,1
1064,1,0,0,1,0,25,7,1
1065,0,0,0,1,0,25,0,0
1066,1,1,0,1,0,45,12,1
1067,1,1,0,1,0,35,12,1
1068,1,1,0,1,0,18,4,0
1069,0,0,0,1,0,25,20,1
1070,1,1,0,1,0,45,2,0
1071,1,1,0,1,0,50,16,1
1072,1,1,0,1,0,35,7,0
1073,0,0,0,1,0,25,6,0
1074,1,1,0,1,0,45,17,1
1075,1,1,1,1,0,25,6,0
1076,1,0,0,1,1,25,3,0
1077,1,1,1,1,0,25,3,1
1078,0,0,0,1,0,45,9,0
1079,1,1,0,1,0,25,7,1
1080,1,1,0,1,0,56,7,1
1081,1,1,1,1,0,18,4,1
1082,1,1,0,1,0,45,7,1
1083,1,0,0,1,1,56,0,1
1084,1,1,1,1,0,1,19,1
1085,1,1,0,1,0,25,7,1
1086,1,1,1,1,0,18,4,1
1087,1,1,0,1,1,25,16,1
1088,1,1,0,1,0,1,10,0
1089,1,1,0,1,0,35,6,1
1090,1,1,1,1,0,25,7,1
1091,1,1,0,1,1,18,5,1
1092,1,0,0,1,1,18,4,0
1093,1,1,0,1,0,50,14,1
1094,1,1,0,1,0,18,0,0
1095,1,0,0,1,0,56,6,0
1096,1,1,1,1,0,1,10,1
1097,1,1,1,1,0,18,17,1
1098,1,1,1,1,0,35,7,1
1099,1,1,1,1,0,25,17,1
1100,1,1,1,1,1,25,0,1
1101,1,1,0,1,0,35,1,1
1102,0,1,1,1,0,18,1,1
1103,0,1,0,1,0,45,7,0
1104,0,0,0,1,0,35,11,1
1105,1,1,1,1,0,35,6,1
1106,1,1,0,1,1,18,4,1
1107,0,0,0,1,0,50,1,0
1108,1,1,0,1,0,56,1,1
1109,1,1,0,1,0,18,10,1
1110,1,1,0,1,0,56,6,0
1111,1,0,0,1,1,50,16,0
1112,1,1,0,1,1,18,6,1
1113,1,1,1,1,0,18,4,1
1114,0,0,0,1,0,18,9,0
1115,1,1,1,1,1,25,1,0
1116,1,0,0,1,0,25,15,1
1117,1,1,1,1,0,18,14,1
1118,1,1,0,1,0,50,13,1
1119,1,1,0,1,0,35,1,1
1120,1,1,0,1,1,18,4,1
1121,1,1,1,1,0,56,7,1
1122,1,1,0,1,0,56,14,1
1123,1,1,0,1,0,50,0,1
1124,1,1,1,1,0,25,2,1
1125,1,1,0,1,0,18,4,0
1126,1,0,0,1,0,56,16,1
1127,1,1,0,1,0,25,0,1
1128,1,0,0,1,0,25,1,1
1129,1,1,0,1,0,35,17,1
1130,1,1,0,1,0,18,7,1
1131,1,1,1,1,0,56,13,1
1132,1,1,1,1,1,18,12,1
1133,1,1,1,1,0,18,2,1
1134,1,1,1,1,0,18,20,1
1135,1,1,0,1,0,50,13,1
1136,1,1,0,1,0,35,7,0
1137,1,1,1,1,0,18,4,1
1138,1,1,0,1,0,18,12,1
1139,1,1,0,1,0,25,1,1
1140,1,1,1,1,0,45,2,0
1141,1,1,0,1,1,25,3,0
1142,1,1,1,1,0,18,1,1
1143,1,1,0,1,0,50,7,1
1144,1,1,0,1,0,25,7,1
1145,0,0,0,1,0,50,3,1
1146,1,1,0,0,0,18,16,0
1147,1,1,1,1,0,25,20,1
1148,1,0,0,1,0,35,17,1
1149,1,1,0,1,1,25,12,1
1150,0,1,1,1,0,25,20,0
1151,1,1,1,1,0,25,15,1
1152,1,1,0,1,0,18,4,1
1153,0,1,0,1,0,18,10,1
1154,0,1,1,1,0,1,10,0
1155,1,1,1,1,0,25,12,1
1156,0,0,0,1,0,50,2,0
1157,1,1,0,1,0,45,7,1
1158,0,0,0,1,0,35,1,0
1159,1,1,1,1,0,18,0,1
1160,1,1,0,1,1,18,14,1
1161,1,1,1,1,0,25,0,1
1162,1,0,0,1,0,35,0,0
1163,1,1,0,1,0,1,10,1
1164,0,0,0,1,0,25,19,0
1165,1,1,0,1,1,25,12,1
1166,1,1,0,1,0,56,6,1
1167,1,0,0,1,0,50,1,0
1168,1,0,0,1,0,25,0,0
1169,1,1,0,1,0,25,20,1
1170,1,1,0,1,0,56,3,1
1171,1,1,0,1,1,45,12,1
1172,1,0,0,1,0,25,0,0
1173,1,0,0,1,0,25,7,0
1174,1,1,1,1,0,18,16,0
1175,0,0,0,1,0,25,2,0
1176,1,0,0,1,0,56,1,1
1177,1,1,0,1,0,25,17,0
1178,1,1,1,1,0,56,0,1
1179,1,1,1,1,0,50,1,1
1180,1,1,1,1,0,50,20,0
1181,1,1,1,1,0,35,7,1
1182,1,1,1,1,0,1,10,1
1183,1,1,1,1,0,35,19,1
1184,1,1,0,1,0,25,4,0
1185,1,1,0,1,1,35,1,0
1186,1,1,0,1,0,18,19,1
1187,1,0,0,1,1,1,0,0
1188,1,1,0,1,0,45,7,1
1189,1,0,0,1,0,25,0,1
1190,1,0,0,1,0,45,0,1
1191,1,1,1,1,0,35,0,0
1192,1,0,0,1,0,50,16,1
1193,1,1,0,1,0,25,12,1
1194,1,1,0,1,0,25,1,0
1195,1,1,0,1,0,1,10,0
1196,1,0,0,1,0,18,14,0
1197,0,1,1,1,0,35,1,1
1198,1,1,0,1,0,1,10,1
1199,1,1,0,1,0,50,13,1
1200,0,1,0,1,0,1,0,1
1201,1,1,0,1,1,18,4,1
1202,1,1,0,1,0,35,12,1
1203,1,1,0,1,0,25,1,0
1204,1,1,0,1,1,25,7,1
1205,0,0,0,1,0,56,0,0
1206,1,1,0,0,0,50,7,0
1207,1,1,0,1,1,50,0,1
1208,1,1,0,1,0,25,0,1
1209,1,1,0,1,0,35,7,1
1210,1,0,0,1,0,25,17,1
1211,1,1,1,1,0,18,4,1
1212,0,1,1,1,0,50,1,0
1213,1,1,1,1,0,50,0,1
1214,1,0,0,1,0,56,13,1
1215,1,1,0,1,0,35,17,1
1216,1,1,1,1,0,25,2,1
1217,1,0,0,1,1,25,12,1
1218,1,1,1,1,0,56,15,1
1219,1,1,1,1,0,25,7,1
1220,1,1,0,1,1,1,10,1
1221,1,1,0,1,1,18,0,1
1222,0,1,1,1,0,35,0,1
1223,1,1,1,1,0,25,2,1
1224,1,1,0,1,0,50,13,1
1225,1,0,1,1,0,45,7,1
1226,0,1,1,1,1,18,20,1
1227,0,0,0,1,0,50,1,1
1228,1,1,0,1,0,25,1,1
1229,0,0,0,1,0,25,4,0
1230,1,1,1,1,1,25,11,1
1231,1,1,1,1,0,25,12,1
1232,0,0,0,1,0,18,4,0
1233,1,1,0,1,0,45,20,0
1234,1,1,1,1,0,18,4,1
1235,0,0,0,1,0,25,7,0
1236,1,1,1,1,0,25,1,0
1237,1,1,1,1,0,18,4,1
1238,1,0,0,1,0,35,20,0
1239,1,0,0,1,0,25,20,0
1240,1,1,0,1,0,18,14,0
1241,1,1,0,1,1,1,10,1
1242,0,0,0,1,0,35,0,0
1243,1,1,0,1,0,35,15,1
1244,1,1,0,1,0,25,4,1
1245,1,1,0,1,0,25,17,1
1246,1,1,0,1,0,18,4,1
1247,1,1,1,1,0,35,0,1
1248,1,1,1,1,0,35,20,0
1249,1,1,0,1,0,35,2,1
1250,0,1,1,1,0,50,0,1
1251,1,1,0,1,0,25,7,1
1252,1,0,0,1,0,56,13,1
1253,0,0,0,1,0,35,20,0
1254,0,0,0,1,0,18,1,0
1255,0,0,0,1,0,25,17,1
1256,0,1,1,1,0,25,20,1
1257,1,1,0,1,0,18,14,0
1258,0,1,1,1,0,45,7,1
1259,1,1,0,1,0,35,7,1
1260,1,1,1,1,0,25,17,1
1261,1,1,0,1,0,18,4,1
1262,1,0,0,1,0,25,4,1
1263,1,1,1,1,1,1,10,1
1264,1,1,0,1,0,25,1,1
1265,0,1,0,1,0,18,20,0
1266,0,1,0,1,0,25,4,1
1267,1,1,1,1,0,25,15,1
1268,1,1,1,1,0,50,2,1
1269,1,0,0,1,0,56,13,0
1270,1,1,0,1,0,25,6,1
1271,1,0,0,1,1,45,6,0
1272,1,0,0,1,1,18,20,1
1273,1,0,0,1,0,35,2,1
1274,1,1,0,1,0,45,7,1
1275,1,0,0,1,0,50,17,1
1276,1,0,0,1,0,35,17,1
1277,0,1,0,1,0,18,0,0
1278,1,0,0,1,0,18,4,1
1279,1,0,0,1,0,35,1,1
1280,1,1,1,1,0,1,10,1
1281,0,0,0,1,0,25,19,1
1282,1,0,0,1,0,50,1,1
1283,1,0,0,1,1,18,1,0
1284,1,1,1,1,0,45,16,1
1285,1,1,0,1,0,35,4,1
1286,1,0,0,1,0,35,17,1
1287,1,1,0,1,0,50,7,0
1288,0,0,0,1,0,35,19,0
1289,1,0,0,1,0,45,6,1
1290,1,1,0,1,0,35,0,1
1291,0,0,0,1,0,35,0,0
1292,1,1,0,1,0,25,7,1
1293,0,1,0,1,0,25,5,1
1294,0,0,0,1,0,50,20,0
1295,0,1,1,1,0,35,6,0
1296,0,0,0,1,0,1,0,1
1297,1,1,1,1,1,25,7,1
1298,1,1,0,1,0,35,6,1
1299,1,1,1,1,1,25,14,1
1300,1,1,0,1,0,1,10,1
1301,1,1,0,1,0,25,2,0
1302,1,1,1,1,0,18,4,1
1303,1,1,1,1,0,25,19,1
1304,1,1,0,1,0,25,14,1
1305,1,0,0,1,0,45,20,1
1306,1,1,1,1,0,25,3,1
1307,1,1,0,1,0,56,13,1
1308,1,1,0,1,0,1,10,1
1309,1,1,0,1,0,25,14,1
1310,0,0,0,1,0,45,0,1
1311,1,0,0,1,1,18,10,1
1312,1,1,0,1,1,25,14,1
1313,1,1,1,1,0,18,4,1
1314,1,1,0,1,1,18,4,0
1315,1,1,1,1,0,35,7,1
1316,0,1,1,1,0,50,2,1
1317,1,1,0,1,0,45,7,1
1318,1,1,0,1,0,18,16,1
1319,0,0,0,1,0,25,3,0
1320,1,1,1,1,0,25,4,1
1321,1,1,0,1,0,25,14,0
1322,1,0,0,1,0,56,0,1
1323,1,0,0,1,0,35,2,0
1324,1,1,1,1,0,35,16,1
1325,1,1,1,1,1,25,1,1
1326,1,1,0,1,0,25,0,0
1327,1,0,0,1,0,1,10,1
1328,1,1,0,1,0,35,14,1
1329,1,1,0,1,0,18,14,1
1330,1,1,1,1,0,56,1,1
1331,1,0,0,1,0,45,0,1
1332,1,0,0,1,1,25,7,1
1333,1,1,1,1,0,25,17,1
1334,1,1,1,1,0,50,7,1
1335,1,1,1,1,0,35,0,1
1336,1,1,1,1,1,50,20,0
1337,1,0,0,1,1,56,17,1
1338,1,1,1,1,0,25,0,1
1339,1,1,1,1,0,35,18,1
1340,1,1,1,1,0,25,7,1
1341,1,1,0,0,0,18,7,1
1342,1,1,0,1,0,35,0,1
1343,1,1,0,1,0,35,14,1
1344,1,0,1,1,1,25,9,0
1345,1,0,0,1,0,25,2,0
1346,1,1,1,1,0,35,20,1
1347,1,1,0,1,0,18,1,0
1348,1,0,0,1,1,1,10,0
1349,1,1,0,1,0,50,7,1
1350,1,1,0,1,0,35,0,0
1351,1,1,1,1,1,25,17,0
1352,1,0,0,1,0,35,20,1
1353,1,0,0,1,1,1,10,1
1354,1,1,0,1,0,25,2,0
1355,1,0,0,1,0,45,20,0
1356,1,1,1,1,0,18,4,0
1357,0,1,0,0,0,45,0,1
1358,1,1,0,1,0,35,17,1
1359,0,0,0,1,1,35,1,1
1360,1,1,0,1,0,25,20,1
1361,1,0,0,1,0,25,0,0
1362,1,1,1,1,0,35,12,1
1363,0,0,0,1,0,50,7,1
1364,1,1,0,1,0,45,2,0
1365,1,1,0,1,0,1,10,0
1366,1,1,0,1,0,1,10,1
1367,1,1,0,1,0,25,12,1
1368,0,0,0,1,0,25,3,0
1369,1,1,1,1,0,25,5,1
1370,1,1,1,1,0,35,2,1
1371,1,0,0,1,0,50,2,0
1372,1,1,0,1,0,1,10,1
1373,1,1,0,1,1,25,1,0
1374,0,0,0,1,0,50,1,1
1375,0,0,0,1,0,45,5,0
1376,1,1,0,1,0,45,1,0
1377,1,1,0,1,0,35,16,1
1378,0,1,1,1,0,45,7,0
1379,1,1,0,1,0,56,13,0
1380,1,1,0,1,0,1,10,1
1381,1,1,0,1,0,18,11,1
1382,1,1,1,1,0,45,1,0
1383,1,1,0,1,0,25,7,0
1384,1,1,0,1,0,18,10,1
1385,1,1,0,1,0,25,5,0
1386,1,1,0,1,1,25,0,0
1387,1,1,1,1,0,50,13,0
1388,1,1,1,1,0,56,20,1
1389,1,1,0,1,0,25,17,1
1390,1,1,0,1,0,35,16,1
1391,1,0,0,1,0,35,15,1
1392,1,1,0,1,0,45,3,1
1393,1,1,1,1,0,18,4,1
1394,1,1,0,1,1,25,3,0
1395,1,1,1,1,1,25,2,1
1396,1,1,1,1,1,25,12,0
1397,1,0,1,1,0,35,7,1
1398,1,1,1,1,0,56,16,0
1399,1,1,1,1,0,18,17,1
1400,1,1,1,1,0,25,7,1
1401,0,1,1,1,0,18,1,0
1402,1,1,0,1,1,18,4,1
1403,1,1,0,1,1,25,0,0
1404,1,1,1,1,0,50,16,1
1405,1,1,1,1,0,56,13,1
1406,0,0,0,1,0,25,4,1
1407,0,0,0,1,0,35,15,0
1408,1,1,0,1,0,25,0,1
1409,1,1,1,1,0,18,4,1
1410,1,1,1,1,1,50,7,1
1411,1,1,0,1,0,35,1,1
1412,1,1,1,1,0,25,17,1
1413,1,1,1,1,0,18,3,1
1414,1,1,0,0,0,18,4,1
1415,1,0,0,1,0,45,14,1
1416,0,0,0,1,0,25,14,1
1417,1,0,0,1,0,35,16,1
1418,1,1,0,1,0,18,4,1
1419,0,1,0,1,0,25,1,0
1420,1,1,1,1,0,18,4,1
1421,0,0,0,1,0,1,10,0
1422,1,1,0,1,0,35,17,1
1423,0,0,0,1,0,25,4,1
1424,1,1,0,1,0,35,0,1
1425,1,1,0,1,0,1,10,1
1426,1,1,0,1,1,18,14,1
1427,1,1,0,1,1,25,12,1
1428,1,1,0,1,0,45,11,0
1429,1,1,0,1,0,35,3,0
1430,1,1,1,1,0,18,4,1
1431,1,1,0,1,0,56,6,1
1432,1,1,1,1,1,35,1,1
1433,1,1,0,0,0,18,14,0
1434,1,1,0,1,0,1,10,0
1435,1,1,0,1,0,25,14,1
1436,1,1,0,1,0,50,6,0
1437,1,1,0,1,0,50,3,1
1438,1,1,0,1,1,18,2,1
1439,0,1,1,1,0,35,3,1
1440,1,1,1,1,0,35,12,1
1441,1,0,0,1,0,35,16,1
1442,1,1,0,1,1,18,2,1
1443,1,0,1,1,0,35,2,1
1444,1,1,0,1,0,25,4,0
1445,1,1,1,1,1,25,2,1
1446,1,1,1,1,0,35,12,1
1447,1,1,1,1,0,18,4,1
1448,1,1,0,1,0,25,3,0
1449,1,1,1,1,0,35,20,1
1450,1,0,0,1,1,18,4,1
1451,1,1,0,1,0,35,20,1
1452,0,1,0,1,0,56,13,0
1453,0,0,0,1,1,25,14,1
1454,1,0,0,1,0,18,4,1
1455,1,0,0,1,0,45,0,0
1456,1,1,1,1,0,25,2,1
1457,1,0,0,1,0,25,1,1
1458,1,1,0,1,1,1,0,1
1459,0,0,0,1,0,25,0,0
1460,1,1,0,1,0,18,4,0
1461,1,1,1,1,0,45,0,0
1462,1,1,0,1,0,35,16,1
1463,1,0,0,1,0,50,16,1
1464,1,1,0,1,0,35,12,1
1465,1,1,0,1,0,50,16,1
1466,1,1,1,1,0,18,4,1
1467,0,1,0,1,0,25,5,1
1468,1,1,0,1,0,1,14,1
1469,1,0,0,1,0,56,20,1
1470,1,1,0,1,0,18,4,1
1471,1,1,0,1,0,25,17,1
1472,1,1,0,1,0,25,7,1
1473,1,1,0,1,0,25,14,1
1474,1,1,0,1,0,25,4,1
1475,0,0,0,1,0,25,2,0
1476,1,1,0,1,1,18,0,0
1477,1,1,1,1,0,45,1,0
1478,1,0,0,1,0,1,10,1
1479,0,0,0,1,0,50,2,0
1480,1,1,0,1,0,25,20,1
1481,1,1,0,1,1,35,17,1
1482,1,1,1,1,0,25,7,1
1483,1,1,1,1,0,18,4,1
1484,1,1,0,1,0,25,12,1
1485,0,1,0,1,0,25,9,0
1486,1,1,0,1,0,25,16,1
1487,1,1,0,1,0,35,7,1
1488,1,1,1,1,0,25,7,1
1489,1,1,1,1,1,35,2,0
1490,1,1,0,1,0,50,7,1
1491,1,0,0,1,0,18,4,1
1492,1,1,1,1,0,25,12,1
1493,0,0,0,1,1,25,14,0
1494,1,1,1,1,1,25,17,1
1495,1,1,0,1,1,18,0,1
1496,1,1,0,1,1,25,17,1
1497,1,1,0,1,0,50,5,1
1498,1,1,1,1,0,18,4,1
1499,1,1,0,1,0,1,10,1
1500,0,1,0,1,0,25,17,1
1501,1,1,0,1,1,25,11,1
1502,1,1,0,1,1,18,4,1
1503,1,1,1,1,0,25,12,1
1504,1,1,0,1,0,18,19,1
1505,1,0,0,1,0,50,11,1
1506,1,0,0,1,1,25,7,1
1507,1,1,0,1,1,35,17,1
1508,1,1,1,1,0,1,10,0
1509,1,1,0,1,0,1,0,1
1510,1,1,0,1,0,25,1,0
1511,1,1,1,1,0,35,12,1
1512,1,1,0,1,0,25,20,1
1513,1,1,1,1,0,35,16,0
1514,1,1,1,1,0,18,4,1
1515,1,0,0,1,0,25,16,1
1516,1,1,1,1,0,25,12,0
1517,0,1,1,1,0,18,0,1
1518,1,1,0,1,0,25,2,1
1519,0,1,1,1,0,18,4,1
1520,1,1,0,1,0,25,17,1
